Interval,504.0000,usec
pin1,pin2,pin3
347,347,344
347,345,344
346,345,343
345,343,343
345,342,342
345,342,341
346,341,340
344,340,339
343,339,338
342,339,338
343,338,338
344,339,338
343,340,337
342,340,338
341,341,338
340,342,339
340,343,340
340,345,341
340,346,341
340,348,343
340,349,344
340,349,344
340,350,345
338,350,344
338,350,343
337,347,342
336,346,341
336,344,340
337,343,340
337,341,339
338,338,339
339,338,339
339,338,339
338,338,339
335,337,339
334,336,340
334,336,341
336,337,341
337,338,341
341,338,341
343,341,342
347,341,342
348,343,342
348,344,342
348,344,342
345,347,343
345,346,343
344,347,343
343,346,341
346,344,341
348,345,341
349,342,340
349,343,339
349,341,339
348,341,340
346,339,340
344,338,340
341,338,340
342,337,340
342,338,340
342,339,340
343,340,340
343,342,340
343,344,341
342,345,341
341,347,342
339,349,342
338,349,342
337,350,343
337,350,342
339,349,343
339,348,343
338,346,343
337,344,342
335,342,342
336,340,342
336,340,342
336,340,341
336,339,340
334,338,340
334,336,339
336,336,339
337,337,338
339,336,338
339,338,338
340,339,338
341,341,338
342,342,339
343,342,339
343,344,341
345,345,342
345,346,343
347,346,344
349,346,344
349,346,344
350,345,344
348,344,344
346,343,343
345,342,342
346,341,342
347,339,342
346,339,341
347,338,340
346,339,339
346,338,339
346,338,339
345,339,338
344,341,337
342,343,337
342,344,338
340,347,339
341,348,340
341,351,341
340,352,342
338,351,343
337,351,343
336,349,343
335,348,343
335,346,343
335,343,342
335,341,342
337,339,342
338,339,342
336,336,341
335,336,341
332,335,340
331,334,340
330,334,340
332,336,339
336,338,339
341,339,339
344,342,339
345,343,340
346,345,340
345,345,340
344,346,342
342,347,341
342,346,342
343,346,343
346,345,344
350,344,343
350,343,342
351,341,342
350,341,341
351,339,340
350,339,340
346,338,339
347,337,340
346,339,340
346,338,340
347,340,340
347,342,339
348,344,339
346,347,340
344,347,340
340,349,340
338,349,340
340,348,341
340,348,343
340,347,343
339,347,343
337,345,344
335,343,343
333,342,343
332,341,343
333,339,343
335,339,342
336,337,342
335,337,341
335,336,341
335,338,340
335,337,339
335,338,339
334,340,338
336,341,338
337,343,338
339,343,338
340,345,338
342,345,339
345,345,340
345,345,340
347,344,340
347,344,342
347,344,342
347,343,342
347,342,342
348,341,343
348,341,343
350,340,343
349,341,343
349,339,342
347,340,342
347,339,341
347,341,341
348,343,340
349,344,339
348,346,339
347,346,339
345,349,339
342,349,339
340,350,340
339,349,340
339,347,341
339,347,341
338,344,342
336,343,342
335,341,342
335,341,343
335,339,343
334,337,344
333,337,343
332,336,343
332,336,343
331,335,342
332,337,342
335,339,341
337,341,340
338,342,339
339,344,339
340,345,338
342,346,338
341,347,339
340,346,339
340,346,340
340,344,341
344,344,341
347,343,342
350,342,342
350,342,342
350,340,341
350,339,342
348,338,341
348,337,342
346,339,341
346,338,341
346,340,340
346,341,340
349,343,340
350,347,339
351,347,339
349,348,338
345,348,338
343,348,339
341,349,339
340,348,340
340,348,341
340,346,342
340,345,343
338,343,343
337,341,343
335,340,343
335,337,344
334,337,344
333,336,344
333,336,343
332,337,343
333,337,342
334,338,341
335,339,340
335,340,339
335,342,339
336,343,338
338,345,338
339,346,338
341,346,338
342,347,339
344,345,340
343,345,341
344,344,342
345,344,342
346,342,342
346,340,343
344,340,343
347,338,342
348,340,343
348,339,343
350,339,342
348,340,341
348,340,341
348,342,340
349,343,339
350,345,339
349,346,339
349,347,339
345,349,339
342,349,339
341,350,340
341,349,341
343,348,341
342,348,342
341,345,342
338,343,342
336,340,343
336,339,343
336,339,343
335,337,343
333,336,343
332,336,343
331,336,342
331,336,341
331,337,341
334,338,340
337,340,339
339,342,338
339,343,339
339,344,338
340,345,339
339,347,339
340,347,340
339,347,341
340,346,342
343,345,343
346,345,343
348,343,343
348,343,343
349,340,342
349,340,342
348,339,341
346,337,341
344,338,340
344,337,340
345,337,339
346,339,339
349,340,339
351,342,339
352,344,338
350,346,339
347,347,339
343,349,339
342,350,340
342,350,341
342,350,342
343,349,343
342,349,344
342,347,345
339,346,344
336,342,344
335,341,344
334,340,344
335,337,343
333,337,342
333,336,341
332,336,341
333,336,340
333,336,339
334,337,339
334,338,338
335,339,337
335,341,338
336,342,338
338,344,338
340,346,339
341,346,340
343,347,341
344,347,342
345,346,343
346,346,344
346,345,344
347,344,343
346,343,343
346,341,343
347,341,343
347,340,342
349,338,341
348,338,341
347,338,340
347,338,339
347,338,339
347,339,338
348,340,338
347,341,338
345,342,338
343,344,339
343,345,339
344,347,340
345,348,341
345,349,342
344,349,342
342,349,343
341,350,344
339,349,344
336,348,343
334,345,343
335,344,343
335,343,342
337,341,342
337,340,341
336,339,341
336,337,341
334,338,340
332,337,339
330,336,339
331,336,339
332,337,339
334,337,339
335,339,339
338,339,340
342,341,340
344,343,340
347,343,341
346,345,342
345,346,342
345,346,343
344,347,343
344,347,344
347,346,343
349,346,343
350,344,342
351,343,342
349,342,341
348,341,340
349,339,339
347,340,338
347,338,338
347,338,338
346,338,338
347,338,338
345,339,338
344,339,339
343,341,339
343,342,340
343,344,341
342,344,342
341,345,343
340,347,344
340,347,344
339,348,344
338,349,345
337,349,346
337,348,345
337,347,344
335,346,343
335,344,342
336,343,342
336,341,340
336,340,339
335,340,339
334,339,338
334,338,338
334,338,337
334,338,337
335,338,337
337,339,337
338,339,338
340,339,339
342,341,339
343,341,340
345,341,341
346,342,342
345,343,342
346,344,343
347,345,344
347,346,344
348,345,344
348,345,344
347,345,343
348,344,343
348,344,342
349,343,341
350,343,340
348,341,339
347,340,339
344,340,339
343,339,339
343,340,338
342,339,338
342,339,339
341,340,339
341,340,340
340,342,340
341,343,341
340,343,341
339,343,342
338,345,343
336,345,343
337,345,343
336,347,343
337,347,343
339,347,343
338,347,342
337,346,342
337,346,342
336,345,341
337,344,341
337,344,340
336,343,340
336,342,339
337,341,340
338,341,340
339,340,340
340,340,340
341,339,341
341,339,341
341,340,341
341,340,341
342,339,341
342,339,342
343,340,341
344,340,341
344,341,341
346,341,340
348,342,341
350,344,340
350,345,340
349,345,340
347,345,340
346,345,340
346,345,341
345,345,341
345,344,341
345,343,342
345,343,342
344,342,342
343,340,342
343,340,342
343,340,342
342,339,342
340,339,342
338,339,342
338,339,341
337,340,341
337,341,341
336,341,340
338,342,340
338,343,340
338,344,340
339,345,340
339,346,340
339,346,340
339,346,341
339,346,342
339,346,342
340,346,342
340,346,342
340,345,342
341,345,342
341,345,341
341,344,341
340,343,341
340,341,341
340,341,340
340,340,340
341,339,340
341,339,339
342,339,339
343,339,339
342,339,339
342,339,339
343,339,340
343,340,340
344,340,340
345,341,341
345,342,341
346,342,342
346,343,342
346,344,342
345,344,343
346,344,343
344,345,343
343,344,343
343,344,343
343,344,342
343,343,342
344,343,341
343,343,341
343,342,340
342,342,340
341,341,339
340,340,339
338,340,339
337,340,339
337,340,339
337,341,339
338,341,340
339,341,340
340,342,341
340,343,341
341,344,341
341,344,342
340,345,342
339,344,342
339,345,343
340,345,342
340,345,342
341,345,342
342,346,342
344,345,341
344,345,341
343,345,341
342,344,340
342,343,341
341,343,340
340,342,340
341,342,340
341,342,340
342,341,340
343,341,340
343,341,340
343,341,340
342,341,341
342,340,341
341,341,341
341,341,341
341,341,341
341,340,341
341,340,342
341,342,341
342,341,341
342,341,341
343,342,340
344,342,340
345,343,341
344,344,340
343,343,341
342,344,341
342,344,341
341,344,342
341,343,342
340,343,342
340,343,342
341,342,342
341,342,342
342,341,342
342,340,342
342,341,341
340,340,341
340,340,341
340,340,341
340,341,340
340,341,340
341,341,340
341,342,339
342,343,339
343,343,339
342,344,340
342,345,340
342,345,341
342,345,341
342,345,341
342,345,342
342,345,342
342,345,342
342,344,342
343,344,342
341,344,343
341,343,342
342,343,342
341,342,342
340,342,342
340,341,341
340,340,341
339,340,340
340,340,340
340,340,340
340,340,340
340,340,339
340,340,339
341,340,340
341,341,340
342,341,340
343,342,340
343,343,340
343,343,340
344,343,341
343,343,341
342,343,341
343,343,342
342,344,342
342,343,342
342,343,342
343,342,342
342,343,341
343,342,341
343,341,341
342,341,341
342,341,341
343,341,341
342,342,340
341,342,340
341,342,341
341,343,340
341,343,340
340,343,341
340,343,341
340,342,341
340,342,341
340,343,340
340,342,340
341,342,340
342,343,340
342,343,340
342,343,340
342,343,341
341,343,341
341,343,341
341,343,341
340,344,341
341,343,341
342,344,341
342,344,342
342,344,342
342,343,342
341,343,342
340,342,343
341,342,342
340,341,343
340,341,343
341,341,342
341,341,342
342,342,341
342,342,340
343,342,340
342,342,340
341,343,339
340,343,339
341,342,340
340,343,340
342,342,339
344,342,340
343,343,339
342,342,339
342,341,340
341,341,340
341,341,340
341,341,341
341,341,341
342,341,342
344,342,342
345,342,342
344,343,342
342,343,343
341,343,342
340,343,342
340,343,342
339,343,342
340,343,342
341,343,342
342,343,342
343,342,342
343,342,341
343,341,341
342,342,340
341,341,339
340,341,339
339,342,339
341,342,339
342,342,339
342,343,339
342,343,339
343,343,339
343,344,339
342,344,340
341,344,340
340,343,341
340,343,342
341,344,342
341,343,342
341,343,343
342,342,343
343,342,343
343,342,343
342,341,344
341,342,343
340,341,343
340,341,343
340,342,342
341,342,342
341,342,342
342,342,341
342,343,340
342,343,340
342,343,340
342,343,339
342,343,339
343,343,339
342,342,339
341,343,339
342,342,339
342,342,338
342,342,339
341,343,339
342,342,339
342,342,340
342,342,341
342,342,341
342,342,341
342,341,342
342,342,342
342,342,342
341,342,343
340,342,343
340,342,343
341,341,343
341,341,343
341,341,343
342,342,343
343,342,343
342,342,342
342,343,342
342,343,341
342,343,341
342,344,340
341,345,340
341,344,340
341,344,339
341,344,339
342,343,339
341,343,339
341,342,339
342,342,339
341,342,338
340,341,339
340,341,339
340,341,340
341,341,341
341,341,342
342,342,342
342,342,343
341,342,343
341,342,343
341,343,344
340,344,344
341,343,344
341,343,344
342,344,344
343,343,343
343,343,343
342,343,343
342,343,342
342,342,341
341,342,340
340,343,339
341,342,339
341,343,338
342,343,338
342,343,338
342,343,338
342,343,338
341,344,338
341,343,338
341,343,339
340,342,339
341,342,340
341,341,340
341,342,341
341,342,341
342,341,342
341,341,343
341,341,343
341,341,343
341,341,344
341,341,344
342,342,343
342,342,343
342,343,343
342,344,343
343,344,342
342,343,342
341,343,342
341,344,341
341,343,341
341,342,341
342,342,341
343,342,340
344,342,339
343,341,339
342,342,338
342,341,338
341,341,338
340,342,338
341,342,339
342,342,339
342,342,339
343,343,340
343,343,340
342,343,341
341,343,341
341,344,342
341,343,342
340,343,343
340,343,343
341,343,344
342,342,344
342,342,344
342,342,344
342,341,344
342,341,343
341,341,343
341,342,342
341,342,341
340,342,340
340,342,340
341,342,339
341,343,339
342,343,339
342,343,339
342,343,338
342,343,338
342,343,338
342,343,338
342,343,338
342,343,338
342,342,339
342,343,339
342,342,339
342,342,340
342,342,341
341,342,341
341,342,342
341,341,342
341,342,343
341,342,343
342,341,343
342,341,343
342,342,343
342,342,343
341,342,343
341,342,343
341,342,343
341,342,342
340,342,342
341,341,342
342,342,341
343,342,341
344,342,340
344,343,340
343,344,340
343,344,339
342,344,339
341,345,339
341,344,339
341,344,340
341,344,340
342,343,340
342,343,340
341,342,340
341,342,340
341,341,340
340,341,341
339,341,341
340,341,342
340,341,343
341,341,343
341,341,344
342,341,344
341,342,344
341,343,343
341,342,343
340,343,343
341,344,343
342,344,343
342,343,343
342,344,342
343,344,341
342,343,341
342,343,340
341,343,339
342,342,339
341,342,338
340,343,338
341,343,338
342,343,338
342,343,338
342,344,338
342,343,339
341,343,339
340,343,340
341,343,340
341,343,340
341,342,341
340,342,341
341,341,342
341,341,342
340,341,342
341,341,342
341,341,343
340,340,343
340,341,343
340,340,343
341,341,342
342,341,342
343,343,341
344,343,341
343,344,341
343,344,341
342,344,341
341,344,341
340,344,341
341,344,341
342,343,341
342,343,341
342,342,340
343,341,340
344,341,340
343,341,339
342,342,339
341,341,339
341,341,340
340,341,340
341,342,341
341,342,341
341,342,341
342,343,342
342,343,342
342,343,342
340,343,342
340,343,342
340,343,342
340,343,343
341,343,343
341,342,343
342,342,343
342,342,343
341,342,343
342,342,342
342,341,342
341,342,341
341,342,341
340,342,340
340,342,340
341,342,340
342,343,340
342,343,339
342,343,339
342,343,339
342,343,339
342,344,339
341,343,339
342,343,339
342,343,339
342,343,339
342,342,339
341,342,340
342,342,340
342,343,341
342,342,341
341,342,341
340,342,341
341,342,341
340,342,342
341,341,342
342,342,342
342,342,341
343,342,342
343,343,342
342,343,342
341,342,342
340,342,342
340,343,342
340,343,341
340,342,342
340,341,342
342,341,342
343,342,341
343,342,341
344,342,341
344,343,340
343,343,340
342,343,340
341,344,340
340,344,340
340,343,340
341,344,340
342,344,340
342,343,340
342,343,340
342,343,340
341,342,340
341,342,341
340,341,341
340,341,341
341,341,342
341,341,343
341,342,343
341,342,343
342,342,343
342,342,343
341,343,343
341,342,343
341,342,343
341,343,342
342,343,342
342,343,342
341,343,342
342,343,341
342,343,341
342,342,340
342,342,339
342,342,339
342,342,338
342,342,338
342,343,338
342,343,339
342,343,339
342,344,339
342,344,339
341,344,340
341,344,340
341,343,340
341,343,340
341,343,341
341,343,341
341,342,341
341,342,341
342,342,342
342,342,341
341,340,342
340,340,343
339,341,342
339,341,342
340,341,342
340,341,342
341,341,342
342,341,342
342,342,342
343,343,341
343,343,341
343,343,341
342,344,341
342,344,341
342,344,341
341,343,340
341,343,340
342,343,340
343,343,340
343,342,339
343,342,339
343,342,339
343,342,340
342,342,340
342,342,340
341,342,341
341,342,341
341,342,342
341,342,342
340,343,342
341,343,342
341,343,342
341,343,343
341,343,343
341,343,342
341,343,342
341,343,342
341,342,342
341,342,342
341,342,342
341,342,341
341,341,341
341,341,340
341,342,340
341,342,340
341,342,340
341,342,340
342,342,340
343,342,340
343,342,340
343,343,340
342,343,340
342,343,340
342,343,340
342,343,340
342,344,340
343,344,340
343,344,340
343,344,340
343,344,340
342,344,341
341,343,341
340,342,341
340,342,341
340,342,341
341,342,341
341,341,341
341,341,341
341,341,341
341,341,342
340,341,341
340,342,341
340,342,341
340,342,341
341,342,341
342,342,341
342,343,341
342,343,341
342,343,341
342,343,341
342,343,341
341,343,341
341,342,341
341,341,342
342,342,342
343,342,342
343,342,341
343,342,342
343,342,342
342,342,341
342,342,341
341,343,341
341,343,341
342,343,341
342,343,341
342,344,341
341,343,341
341,343,341
341,343,341
341,343,341
341,343,341
340,342,341
340,342,341
341,342,341
341,342,341
340,342,341
341,342,342
341,342,342
341,342,342
341,342,342
341,342,341
341,343,341
341,342,341
341,343,341
341,343,341
341,342,341
341,342,340
341,342,340
342,343,341
343,343,341
343,343,340
343,343,340
343,342,340
342,342,340
342,342,340
342,343,340
342,343,340
342,343,340
342,343,340
342,343,340
343,344,340
342,344,340
342,343,340
341,343,340
341,343,340
340,343,340
340,342,340
340,342,340
341,342,340
342,342,340
342,342,341
341,342,341
341,341,341
341,341,341
340,341,342
339,341,342
340,341,342
340,341,342
341,342,342
341,341,342
342,341,342
342,341,342
343,342,342
342,343,341
342,343,341
342,343,341
343,343,341
343,343,341
342,343,341
342,343,341
342,343,341
342,342,341
342,342,341
341,342,341
342,342,341
343,342,341
343,342,341
343,342,341
343,342,341
341,342,341
341,342,341
340,342,341
340,343,341
340,343,341
341,343,341
341,343,341
342,343,341
341,343,341
341,343,341
341,343,341
340,342,341
340,342,341
340,342,341
340,342,341
340,342,341
341,342,341
341,342,341
342,341,341
342,342,341
342,342,341
341,342,340
341,342,340
341,342,340
342,342,340
343,342,340
342,343,340
342,342,339
343,343,339
342,343,339
343,343,339
343,343,340
343,343,340
343,343,340
343,344,340
342,344,341
342,344,341
342,344,341
342,344,341
341,343,341
340,342,341
340,342,341
340,342,341
341,342,341
340,341,341
341,341,341
340,341,341
340,341,341
340,341,341
339,341,341
340,342,341
341,342,341
341,343,341
341,343,341
341,342,341
341,342,342
342,342,342
342,343,342
342,343,342
342,343,342
342,343,342
343,342,341
342,342,341
342,342,341
342,342,341
342,342,341
342,341,341
342,341,341
343,342,341
343,342,341
343,342,341
342,343,341
342,343,341
341,344,341
341,343,341
340,343,341
341,344,341
341,344,342
342,344,342
342,343,341
342,343,342
341,342,341
340,342,341
340,342,341
339,341,340
339,342,340
339,342,340
340,342,340
341,341,340
342,342,340
342,342,340
343,342,340
342,343,340
341,342,340
340,343,341
340,343,341
341,343,341
342,343,341
343,343,341
344,343,341
345,343,342
344,343,342
343,343,341
342,343,341
341,342,341
341,342,341
341,343,340
342,342,340
342,343,340
343,343,340
343,343,340
342,343,340
342,343,340
341,343,340
340,343,340
340,343,340
340,343,340
340,342,340
341,343,340
343,342,341
343,342,341
342,342,341
341,342,341
341,342,341
340,341,342
339,341,342
340,341,342
341,341,342
341,342,342
342,341,342
341,342,342
341,341,342
342,342,342
342,342,341
342,343,341
342,343,341
343,343,342
343,343,342
342,343,341
341,343,341
341,342,341
342,342,340
341,342,340
341,343,340
342,342,340
343,342,340
343,342,340
343,342,340
343,342,340
341,342,340
340,342,340
340,343,340
340,343,341
340,343,340
341,343,341
342,343,341
342,343,341
342,343,341
341,343,342
340,342,342
340,342,342
340,342,342
340,342,342
340,342,342
341,341,342
342,341,341
342,342,341
342,341,341
342,342,341
342,342,341
341,342,340
341,342,340
341,342,340
342,342,340
343,343,340
343,343,339
343,343,339
343,343,339
343,343,339
342,343,339
342,343,340
342,343,340
343,344,341
343,344,341
343,343,341
342,344,341
341,344,341
341,343,341
340,342,341
340,342,341
340,342,341
340,342,341
340,342,341
340,341,342
341,341,342
341,341,342
340,341,342
339,341,341
340,341,341
340,342,341
341,342,341
341,343,341
341,343,341
342,343,341
342,343,341
342,343,341
342,343,341
342,343,341
342,343,341
342,343,341
342,342,341
342,342,341
342,341,341
342,341,341
342,341,341
342,341,341
342,341,341
343,341,341
343,342,341
342,342,341
342,343,341
341,343,341
341,343,341
341,343,341
341,344,341
341,344,341
341,344,341
342,343,341
342,344,341
342,343,341
341,343,341
341,342,341
340,342,340
339,342,340
340,342,340
340,342,340
340,341,340
341,342,340
342,342,340
342,342,340
342,342,340
342,342,340
341,342,341
341,342,341
341,342,341
341,342,341
342,342,341
342,342,341
343,343,342
344,343,342
344,343,342
343,343,341
342,343,341
341,342,341
341,342,341
341,342,340
342,343,340
342,342,340
343,343,340
343,343,340
343,343,340
342,343,340
342,343,340
341,343,340
340,342,340
340,343,341
341,343,340
341,343,341
341,343,341
342,342,341
342,343,341
342,342,341
341,343,342
340,341,342
340,342,342
340,341,342
340,341,342
340,341,342
341,341,342
341,341,342
341,341,342
341,342,342
341,342,342
341,341,342
342,341,341
342,342,341
343,342,341
343,343,341
343,343,341
343,343,341
343,343,341
342,343,340
341,343,340
341,342,340
341,342,340
342,342,340
343,342,341
344,342,341
344,342,341
343,342,341
342,342,341
340,342,341
340,342,341
340,342,341
340,343,341
341,342,341
342,343,341
342,343,341
342,343,341
341,343,341
341,343,342
339,343,341
339,342,341
339,342,341
340,342,341
341,342,341
342,342,341
343,342,341
343,342,341
342,342,340
342,342,340
341,342,340
340,342,340
340,342,340
341,342,340
342,342,340
343,342,340
343,343,340
343,343,340
343,343,340
343,343,340
343,343,341
342,343,341
342,343,341
342,343,341
342,343,342
342,343,342
342,343,342
342,343,341
342,343,341
342,343,341
341,343,341
341,343,341
340,343,341
340,342,341
340,342,341
341,342,341
341,342,341
341,343,340
341,342,340
341,342,341
341,342,341
340,342,341
340,342,341
340,342,341
341,342,341
342,342,341
342,343,341
343,342,341
342,343,341
342,342,341
342,341,341
341,342,341
342,342,341
341,343,341
342,342,341
343,342,342
343,343,341
343,342,341
343,342,341
341,341,341
341,341,341
341,342,341
341,342,341
342,342,341
343,342,341
343,343,341
344,343,341
343,343,341
342,344,341
341,344,341
340,344,341
340,344,341
340,344,341
341,344,340
342,343,340
342,343,340
342,343,340
342,342,340
340,342,340
339,341,340
339,341,340
339,341,340
340,341,340
341,341,340
341,342,341
342,341,341
342,342,341
342,342,341
342,342,341
341,343,341
341,343,342
341,343,342
342,342,342
342,342,341
342,343,341
343,343,341
344,343,341
344,343,341
343,343,341
342,342,340
341,342,340
341,342,340
341,342,340
341,343,340
342,343,340
342,343,340
342,343,340
342,343,340
342,344,340
341,343,340
341,343,341
341,343,341
340,343,341
340,343,341
341,342,341
341,343,341
342,342,341
342,343,341
342,342,341
341,341,341
340,342,341
340,341,342
340,341,342
340,341,341
341,341,342
341,342,342
342,341,342
341,342,342
341,341,342
342,342,341
342,343,341
343,342,341
342,343,341
343,343,341
343,343,341
342,343,341
342,343,340
342,343,340
342,342,340
341,342,340
341,342,340
342,342,340
343,342,340
343,342,340
343,342,341
342,342,341
341,342,341
340,342,341
340,343,341
340,343,341
341,343,341
342,343,341
342,343,341
342,343,341
341,343,341
341,343,341
340,342,342
340,342,342
340,342,341
340,342,341
341,342,341
341,341,341
342,341,341
342,342,341
342,342,341
341,342,341
341,342,341
341,342,341
341,342,341
341,342,341
342,342,341
342,342,340
342,342,340
342,343,340
342,342,340
342,343,340
342,343,340
343,343,340
343,343,340
343,343,341
343,343,341
343,343,341
342,343,341
342,343,341
341,343,341
341,343,341
341,343,341
341,343,341
341,343,341
341,343,341
341,342,341
341,342,341
341,341,341
340,341,341
340,341,341
340,341,341
341,341,341
341,342,341
342,343,341
342,342,341
341,343,341
341,342,341
341,342,342
341,342,341
342,343,342
342,343,341
343,343,341
343,343,342
343,343,342
342,343,341
341,342,341
340,341,341
340,341,341
341,341,341
341,342,341
342,341,341
343,342,341
344,342,340
344,343,341
342,343,340
340,343,341
339,344,341
340,344,341
340,344,341
341,344,342
342,344,342
343,344,342
343,343,342
342,343,341
341,343,341
340,342,341
339,342,340
339,341,340
339,341,340
339,341,340
341,341,340
342,341,340
343,342,340
343,342,340
342,342,340
341,342,340
340,343,340
340,342,341
341,343,341
342,342,342
343,343,342
343,343,341
343,342,342
343,343,342
343,342,342
342,343,341
341,342,341
341,342,340
341,342,340
342,342,340
342,342,340
343,343,340
343,343,340
343,343,340
342,343,340
341,343,340
341,344,340
341,343,340
341,343,341
341,343,341
341,343,341
341,343,341
342,343,341
341,343,341
341,342,341
341,343,341
341,342,341
340,342,341
340,342,341
340,342,341
341,342,341
341,341,341
341,342,341
341,342,341
341,341,342
341,341,342
341,342,342
341,342,342
341,342,342
342,341,342
343,342,342
343,342,342
343,343,342
343,343,342
343,343,341
343,343,341
342,343,340
341,343,340
341,343,340
341,342,340
342,343,340
343,342,340
343,342,340
343,342,341
343,342,341
342,342,340
341,342,340
340,343,341
340,343,341
340,343,341
340,343,341
341,343,342
342,343,342
342,343,342
341,343,342
340,343,342
340,342,341
340,342,341
340,342,341
340,342,341
340,341,341
341,342,341
342,342,341
342,342,341
342,342,341
342,342,340
342,342,340
341,342,340
341,342,340
341,342,340
341,342,340
342,343,340
343,343,340
343,343,340
343,343,340
343,343,341
343,343,341
343,342,341
342,343,341
342,343,341
342,343,341
342,343,341
342,343,341
341,343,341
342,343,341
342,343,341
342,343,341
341,343,341
341,343,341
341,343,341
341,343,341
340,343,341
340,343,341
340,342,341
340,343,341
341,342,341
341,342,341
341,342,341
341,342,341
341,342,341
341,342,341
341,342,341
341,342,341
341,342,341
341,342,341
341,342,341
341,342,341
342,341,341
342,342,341
342,342,341
342,343,342
342,343,341
342,343,341
342,343,341
341,342,341
341,342,341
341,342,341
341,341,341
341,342,341
342,342,341
343,342,341
343,342,341
343,343,341
343,343,341
342,343,341
341,344,341
340,344,341
341,344,341
341,344,341
341,344,341
341,344,341
342,343,341
342,343,341
341,343,340
341,342,340
340,341,340
339,341,340
339,341,340
340,341,340
340,341,340
341,341,340
342,341,341
342,342,341
342,342,341
342,342,341
341,343,342
341,343,342
340,343,342
341,343,342
341,343,342
342,343,341
343,343,342
344,343,342
344,344,341
343,344,341
342,343,340
341,342,340
340,342,340
341,343,340
342,343,340
342,343,340
342,343,340
343,343,340
343,343,340
343,344,340
342,343,340
341,343,340
340,342,341
340,343,341
340,343,341
341,342,341
341,342,341
342,342,341
342,342,341
342,341,341
341,341,341
340,341,342
340,341,342
339,341,342
340,341,342
341,341,342
342,341,342
342,342,342
343,342,342
343,343,342
343,343,342
342,344,341
342,343,342
341,343,341
341,343,341
341,343,341
341,342,341
342,342,341
343,342,340
343,342,340
343,341,340
342,342,339
342,342,339
342,341,340
341,342,340
341,342,340
341,343,340
341,343,341
342,343,341
342,343,341
342,343,341
342,343,341
341,344,341
341,343,341
340,343,342
340,343,342
341,343,342
341,342,342
342,342,342
341,341,342
341,341,342
340,341,341
341,341,341
341,341,340
341,341,340
341,342,340
341,342,340
342,342,340
342,342,340
342,343,340
342,343,340
342,343,340
342,343,340
341,344,340
342,343,340
342,344,340
343,343,340
343,344,340
343,344,340
342,343,340
341,343,340
341,343,340
340,342,340
340,342,341
340,341,341
341,341,341
341,341,341
341,341,342
341,341,342
341,342,342
341,342,342
340,342,342
340,341,342
341,341,342
342,342,342
342,343,342
343,342,342
343,343,342
342,343,341
343,343,341
342,342,341
340,342,341
340,342,341
341,341,341
342,342,341
343,343,341
344,342,341
344,343,341
343,343,340
343,343,340
341,344,340
340,344,340
340,344,340
341,343,341
341,344,341
341,343,341
342,343,341
342,342,341
341,342,341
340,342,341
340,342,341
339,341,341
339,341,341
340,341,342
340,342,342
342,342,342
342,343,342
342,343,342
341,343,342
341,343,342
341,343,341
341,344,340
342,343,340
341,344,341
343,344,340
344,344,340
343,343,340
342,343,340
341,343,339
342,341,339
341,343,339
341,343,339
342,343,339
342,343,340
343,344,340
343,344,340
342,343,341
340,344,341
340,343,340
341,342,341
340,342,341
339,341,341
341,340,341
341,341,341
340,340,341
341,341,341
341,340,342
341,341,342
341,341,342
341,341,342
341,341,342
341,342,342
344,342,342
345,343,342
343,344,341
342,344,342
342,345,341
341,344,342
341,344,342
341,343,341
342,343,341
343,342,341
343,342,341
343,340,341
343,341,340
342,341,339
342,340,339
341,340,339
339,341,339
340,341,339
341,341,340
342,342,341
342,343,341
343,343,341
343,344,342
342,344,342
341,344,342
340,343,342
339,344,343
340,344,343
341,343,343
341,343,343
342,343,343
343,342,342
342,342,342
341,342,342
341,342,341
340,342,341
340,341,340
339,342,340
340,342,339
341,342,339
342,342,339
342,343,339
342,343,339
341,343,339
340,343,339
341,342,339
342,342,339
342,342,339
342,342,340
342,342,340
343,341,340
342,342,340
343,342,340
342,343,340
341,342,340
341,341,341
341,342,341
342,342,342
342,342,342
343,342,342
343,343,342
342,342,342
342,342,342
340,342,342
341,341,342
341,341,343
340,341,343
342,342,343
343,342,343
343,343,342
343,343,341
344,344,341
342,344,340
341,344,340
339,345,340
339,344,340
340,343,340
341,343,340
342,342,340
342,343,339
342,342,339
342,342,339
341,341,340
340,341,340
340,341,340
340,341,341
341,342,342
342,342,343
342,343,343
343,343,343
343,343,343
342,344,344
341,344,344
341,344,344
341,345,343
341,345,343
341,344,342
340,344,342
341,343,342
341,343,341
342,343,340
341,343,339
341,343,339
341,342,339
341,343,339
341,342,338
341,342,338
341,341,339
340,341,339
341,341,339
340,341,339
339,340,340
340,340,340
340,341,340
341,340,341
342,341,341
343,341,341
344,341,341
345,343,342
344,344,342
344,344,342
343,344,343
342,344,343
342,344,343
341,344,343
340,344,342
341,343,342
343,343,342
343,343,341
343,341,341
344,341,341
343,340,340
342,340,340
341,339,340
340,340,339
339,340,338
340,340,338
340,341,338
341,342,338
343,342,338
344,344,339
343,344,339
343,345,340
342,345,341
341,345,342
341,345,342
341,345,343
341,345,343
341,345,344
342,345,345
343,344,345
341,344,344
341,343,344
341,343,344
340,342,343
340,341,342
340,340,342
339,340,341
339,339,340
338,339,340
338,338,339
339,339,339
340,340,338
341,340,338
341,341,338
342,341,338
343,342,339
344,343,339
345,343,340
343,344,340
343,344,340
